,name,lat,lon,population,state
22475,Two Strike,43.2141,-100.8988,318,South Dakota
22476,Wildersville,35.7766,-88.3561,318,Tennessee
22477,Backus,46.8207,-94.5148,318,Minnesota
22481,Hartleton,40.9002,-77.1564,318,Pennsylvania
22483,Albright,39.4937,-79.6399,318,West Virginia
22484,North Vandergrift,40.6085,-79.5561,318,Pennsylvania
22486,Outlook,46.3311,-120.0924,318,Washington
22489,Athalia,38.5127,-82.3093,317,Ohio
22491,Deep River,41.5816,-92.3729,317,Iowa
22492,St. Regis Falls,44.6764,-74.5309,317,New York
22493,Reevesville,33.2021,-80.6456,317,South Carolina
22495,Briarwood Estates,38.1564,-90.5905,317,Missouri
22496,Clacks Canyon,35.2203,-114.0723,317,Arizona
22501,Peter,41.7716,-111.9859,317,Utah
22502,Krakow,44.7585,-88.2611,317,Wisconsin
22503,Bush,37.8427,-89.1295,316,Illinois
22506,Neeses,33.5365,-81.1236,316,South Carolina
22507,Donnelsville,39.9155,-83.943,316,Ohio
22509,Iron City,31.0136,-84.8133,316,Georgia
22512,Haena,22.2186,-159.561,316,Hawaii
22518,Peavine,35.8903,-94.6064,316,Oklahoma
22520,Ranchitos East,27.4901,-99.3668,316,Texas
22522,Mackville,37.7355,-85.0701,315,Kentucky
22523,Askov,46.1886,-92.7824,315,Minnesota
22524,Whatley,31.6463,-87.7108,315,Alabama
22526,Canal Point,26.8626,-80.6222,315,Florida
22528,Stirling City,39.9064,-121.5361,315,California
22530,Vesta,44.5067,-95.4139,315,Minnesota
22531,Walloon Lake,45.2718,-84.9412,315,Michigan
22532,Picacho,32.709,-111.4909,315,Arizona
22534,Redvale,38.1761,-108.4125,315,Colorado
22537,Rock City,42.4129,-89.4715,315,Illinois
22539,Colerain,36.2013,-76.7661,315,North Carolina
22543,Liscomb,42.1912,-93.0063,314,Iowa
22545,Axson,31.2766,-82.7236,314,Georgia
22546,New Munich,45.6309,-94.7525,314,Minnesota
22547,Kanarraville,37.5378,-113.181,314,Utah
22549,Branchdale,40.6732,-76.3222,314,Pennsylvania
22551,Gerrard,37.6783,-106.5753,314,Colorado
22552,Walker Lake,38.6458,-118.7563,313,Nevada
22553,Steward,41.8493,-89.015,313,Illinois
22554,Smarr,32.987,-83.883,313,Georgia
22555,Wyatt,36.9371,-89.1911,313,Missouri
22556,Lyndon Center,44.5377,-72.0142,313,Vermont
22557,Ellis Grove,38.0094,-89.9099,313,Illinois
22560,Nord,39.7739,-121.9549,313,California
22561,Parsonsburg,38.3936,-75.4748,313,Maryland
22565,Pointe a la Hache,29.5738,-89.7809,313,Louisiana
22566,North Omak,48.444,-119.4459,313,Washington
22570,Annex,44.2346,-116.9922,312,Oregon
22574,City of Creede,37.8486,-106.9253,312,Colorado
22577,Delanson,42.7474,-74.1841,312,New York
22578,Longville,30.609,-93.2282,312,Louisiana
22579,Altmar,43.511,-76.0037,312,New York
22584,Tilghmanton,39.5286,-77.7437,312,Maryland
22586,Vallonia,38.8461,-86.0991,312,Indiana
22589,Ripplemead,37.339,-80.6883,311,Virginia
22593,Jeffers,44.0559,-95.1953,311,Minnesota
22594,Pitsburg,39.9871,-84.488,311,Ohio
22595,Ridgeville Corners,41.4388,-84.2554,311,Ohio
22597,Manalapan,26.562,-80.0439,311,Florida
22598,Twain,40.0355,-121.0404,311,California
22601,Enon Valley,40.8559,-80.4565,311,Pennsylvania
22604,Mildred,32.0411,-96.3483,311,Texas
22607,Kennedyville,39.3032,-75.9949,311,Maryland
22609,La Ward,28.8465,-96.4649,311,Texas
22611,Gagetown,43.6572,-83.2449,311,Michigan
22612,East Glacier Park Village,48.4459,-113.2235,311,Montana
22613,Sacate Village,33.1416,-111.9811,311,Arizona
22614,Cressey,37.421,-120.6557,311,California
22615,Beal City,43.6692,-84.9086,310,Michigan
22617,Wahkon,46.1206,-93.5223,310,Minnesota
22618,Ney,41.3806,-84.5211,310,Ohio
22623,Kings,42.0031,-89.107,310,Illinois
22624,Hoven,45.2416,-99.7775,310,South Dakota
22626,Holy Cross,42.6011,-90.9962,310,Iowa
22628,Neahkahnie,45.7324,-123.9399,310,Oregon
22629,New Pittsburg,40.8416,-82.0989,310,Ohio
22630,Sandia Park,35.1649,-106.3657,309,New Mexico
22632,Leona,31.1537,-95.976,309,Texas
22634,Cashion Community,34.0365,-98.5081,309,Texas
22636,Lakeland Shores,44.9478,-92.7612,309,Minnesota
22640,Cruger,33.323,-90.2355,309,Mississippi
22641,Tununak,60.579,-165.2077,309,Alaska
22642,Hanaford,37.958,-88.8356,309,Illinois
22644,Holmesville,40.629,-81.9233,308,Ohio
22646,Santo,32.6056,-98.2138,308,Texas
22647,Mattawana,40.4968,-77.7283,308,Pennsylvania
22648,Searchlight,35.4555,-114.9204,308,Nevada
22650,Buncombe,37.4713,-88.9747,308,Illinois
22651,Shaftsburg,42.8059,-84.295,308,Michigan
22652,Nicut,35.5986,-94.5626,308,Oklahoma
22655,La Barge,42.2605,-110.1971,308,Wyoming
22656,Braden,35.3685,-89.5718,308,Tennessee
22658,Weogufka,33.0219,-86.3096,308,Alabama
22659,Custar,41.2846,-83.8438,308,Ohio
22660,Medill,40.4299,-91.7742,308,Missouri
22662,El Nido,37.1324,-120.4985,308,California
22665,Hedgesville,39.5544,-77.9944,308,West Virginia
22666,Kensal,47.3,-98.7321,308,North Dakota
22667,East Kingston,41.9524,-73.9704,308,New York
22668,New Post,45.8964,-91.1929,308,Wisconsin
22669,Bullhead,45.7693,-101.0809,308,South Dakota
22670,Kellnersville,44.2253,-87.8021,308,Wisconsin
22673,Watts,36.1073,-94.5718,307,Oklahoma
22674,Higginsport,38.79,-83.9673,307,Ohio
22675,Rienzi,34.7633,-88.534,307,Mississippi
22676,Macclesfield,35.7522,-77.6704,307,North Carolina
22677,Churchtown,40.135,-75.9593,307,Pennsylvania
22678,McMullin,36.8179,-81.5775,307,Virginia
22679,Villard,45.7137,-95.2689,307,Minnesota
22680,West Pawlet,43.3575,-73.247,307,Vermont
22681,Pillow,40.6406,-76.803,307,Pennsylvania
22682,Bowers,39.0602,-75.402,307,Delaware
22686,Jaconita,35.8857,-106.0611,307,New Mexico
22687,Bowler,44.8627,-88.9814,307,Wisconsin
22688,Chewey,36.121,-94.7492,306,Oklahoma
22689,Grays Prairie,32.4734,-96.3502,306,Texas
22690,Winslow West,34.9918,-110.7069,306,Arizona
22691,Elfrida,31.6783,-109.6876,306,Arizona
22692,Concow,39.7733,-121.5196,306,California
22693,Marble Rock,42.9647,-92.8681,306,Iowa
22694,McClusky,47.484,-100.4426,306,North Dakota
22695,Holloway,40.1621,-81.1313,306,Ohio
22696,Shorter,32.4077,-85.9413,306,Alabama
22697,Snelling,33.2416,-81.4622,306,South Carolina
22703,Raisin City,36.6033,-119.9092,306,California
22704,Campbell's Island,41.5407,-90.43,306,Illinois
22707,Taloga,36.0402,-98.964,305,Oklahoma
22708,Meservey,42.9157,-93.4733,305,Iowa
22709,Cedar Rock,35.9435,-81.4584,305,North Carolina
22710,Coral,40.502,-79.1746,305,Pennsylvania
22713,Mooar,40.432,-91.4447,305,Iowa
22714,McLeod,32.9455,-94.0776,305,Texas
22715,Long Pine,42.5353,-99.7027,305,Nebraska
22716,Royal Lakes,39.1117,-89.9607,305,Illinois
22717,Ten Sleep,44.035,-107.4482,305,Wyoming
22718,Yellow Pine,44.9623,-115.488,305,Idaho
22720,Barkeyville,41.1965,-79.9826,305,Pennsylvania
22721,Bowbells,48.8027,-102.2457,305,North Dakota
22722,Fitzhugh,34.6582,-96.7665,305,Oklahoma
22724,Grand Lake,40.2502,-105.8232,305,Colorado
22725,Hickox,31.1471,-81.9952,305,Georgia
22726,Henrieville,37.5638,-112.002,305,Utah
22728,Comfrey,44.1111,-94.9029,305,Minnesota
22730,Minocqua,45.8795,-89.7037,305,Wisconsin
22734,Eskdale,38.0909,-81.4471,305,West Virginia
22737,Sutcliffe,39.9461,-119.6305,304,Nevada
22738,Freeborn,43.7659,-93.5642,304,Minnesota
22740,Dillard,43.1082,-123.4262,304,Oregon
22741,Sadieville,38.3883,-84.549,304,Kentucky
22744,Northway,62.9709,-141.6173,304,Alaska
22745,Trent,32.4882,-100.1233,304,Texas
22747,Lower Kalskag,61.5163,-160.3556,304,Alaska
22748,Wardner,47.5189,-116.1357,304,Idaho
22749,Green Bluff,47.8184,-117.2748,304,Washington
22754,Kelford,36.1813,-77.2243,303,North Carolina
22756,Montezuma Creek,37.2563,-109.303,303,Utah
22757,Berrysburg,40.6029,-76.8101,303,Pennsylvania
22759,Donovan,40.8849,-87.6139,303,Illinois
22760,Briggsville,43.6561,-89.5897,303,Wisconsin
22761,Hornbrook,41.908,-122.5597,303,California
22762,Salisbury Center,43.1423,-74.7828,303,New York
22764,Pleasant Dale,40.791,-96.9329,303,Nebraska
22767,Dietrich,42.9128,-114.2662,303,Idaho
22769,Pine Village,40.4495,-87.2534,303,Indiana
22771,Grand Beach,41.774,-86.7887,303,Michigan
22772,Oak Creek Canyon,34.949,-111.7505,303,Arizona
22773,Bedias,30.7792,-95.9469,302,Texas
22774,Ransom,41.1586,-88.6542,302,Illinois
22775,Clatonia,40.4654,-96.8512,302,Nebraska
22776,Hall Summit,32.1768,-93.3055,302,Louisiana
22777,Medicine Park,34.7287,-98.4782,302,Oklahoma
22780,Deferiet,44.0344,-75.6793,302,New York
22782,Port William,39.5525,-83.7853,302,Ohio
22783,Holland Patent,43.2413,-75.2567,302,New York
22784,Potsdam,39.9637,-84.4148,302,Ohio
22785,Mingus,32.5363,-98.4249,302,Texas
22786,Staplehurst,40.9747,-97.1732,302,Nebraska
22791,Gowen,34.8781,-95.4742,301,Oklahoma
22792,Dobbins,39.3657,-121.2128,301,California
22793,Sierraville,39.575,-120.3637,301,California
22794,Plessis,44.2736,-75.8574,301,New York
22796,Beckwourth,39.8485,-120.4111,301,California
22800,Cyrus,45.6147,-95.7381,301,Minnesota
22802,Greensboro Bend,44.5582,-72.2643,301,Vermont
22803,Coinjock,36.3513,-75.9526,301,North Carolina
22805,Burnett,43.5065,-88.7084,300,Wisconsin
22806,Uriah,31.3074,-87.4992,300,Alabama
22807,Tunnelhill,40.4782,-78.5423,300,Pennsylvania
22808,Miccosukee,30.5931,-84.047,300,Florida
22812,Avinger,32.898,-94.5533,300,Texas
22814,Cantril,40.6429,-92.0684,300,Iowa
22815,Ethan,43.5463,-97.9834,300,South Dakota
22817,Hiltons,36.6548,-82.4678,300,Virginia
22819,Laurelton,40.8815,-77.2024,300,Pennsylvania
22820,Chesterhill,39.4908,-81.8667,300,Ohio
22821,Lake Almanor West,40.2336,-121.2021,300,California
22822,Abbott,31.8868,-97.0799,300,Texas
22823,Orick,41.2909,-124.0692,300,California
22824,Harbor Island,32.4033,-80.4377,300,South Carolina
22825,Tremont City,40.0147,-83.8386,299,Ohio
22826,Valle Crucis,36.2076,-81.7861,299,North Carolina
22828,Ezel,37.892,-83.4446,299,Kentucky
22829,Garretts Mill,39.3534,-77.6892,299,Maryland
22832,Coffee Creek,41.0802,-122.7136,299,California
22835,Elderton,40.6945,-79.3421,299,Pennsylvania
22836,Harrell,33.5099,-92.4001,299,Arkansas
22838,Frohna,37.6375,-89.6197,299,Missouri
22841,Christoval,31.1976,-100.4933,299,Texas
22844,Enemy Swim,45.4319,-97.2868,299,South Dakota
22846,Neilton,47.4031,-123.8782,299,Washington
22850,Blue Diamond,36.04,-115.4128,299,Nevada
22853,Strong,33.1079,-92.3556,298,Arkansas
22854,St. Marks,30.1656,-84.2078,298,Florida
22857,Magness,35.7031,-91.4822,298,Arkansas
22858,Goose Lake,41.9676,-90.3817,298,Iowa
22859,Tuppers Plains,39.1726,-81.8466,298,Ohio
22860,Leamington,39.5313,-112.2855,298,Utah
22861,Clifford,43.3148,-83.1793,298,Michigan
22864,Egg Harbor,45.0528,-87.2826,298,Wisconsin
22868,Elco,40.0812,-79.8813,298,Pennsylvania
22869,Prairietown,38.9665,-89.9234,298,Illinois
22870,Belfonte,35.5368,-94.5507,298,Oklahoma
22871,La Paloma Addition,28.017,-97.5009,298,Texas
22872,Cove Forge,40.479,-78.1735,298,Pennsylvania
22875,Yelvington,37.8483,-86.9749,297,Kentucky
22877,Veyo,37.3375,-113.6931,297,Utah
22878,Encampment,41.2088,-106.7948,297,Wyoming
22879,St. Thomas,48.6192,-97.4471,297,North Dakota
22880,Mossville,40.8164,-89.5707,297,Illinois
22881,Taylor Landing,29.8641,-94.1348,297,Texas
22882,Salemburg,35.0152,-78.5028,297,North Carolina
22883,Nellie,40.3384,-82.0713,297,Ohio
22884,New Point,39.3096,-85.3266,297,Indiana
22885,Hager City,44.6012,-92.5337,297,Wisconsin
22886,Lenapah,36.8514,-95.6357,297,Oklahoma
22890,Pisinemo,32.035,-112.3193,296,Arizona
22891,Kaw City,36.7675,-96.8602,296,Oklahoma
22892,Oslo,48.1954,-97.1321,296,Minnesota
22893,Hoskins,42.1126,-97.3045,296,Nebraska
22894,Halliday,47.3521,-102.3387,296,North Dakota
22895,Wall Lane,32.6573,-114.7105,296,Arizona
22896,Bostic,35.3625,-81.836,296,North Carolina
22897,Nulato,64.7052,-158.2382,296,Alaska
22898,Almira,47.7105,-118.9369,296,Washington
22899,Gotebo,35.0712,-98.8743,296,Oklahoma
22901,North Hartland,43.5936,-72.3578,296,Vermont
22902,New Ringgold,40.6892,-75.9928,296,Pennsylvania
22905,Chloride,35.4097,-114.1972,296,Arizona
22906,Numidia,40.8783,-76.4034,296,Pennsylvania
22908,Johnson Village,38.812,-106.1071,296,Colorado
22910,McCune,37.3538,-95.0191,296,Kansas
22914,Mound Valley,37.2071,-95.4046,295,Kansas
22918,Spickard,40.2432,-93.5923,295,Missouri
22919,Brodnax,36.7033,-78.0318,295,Virginia
22921,Mindoro,44.0202,-91.1019,295,Wisconsin
22923,Midpines,37.5524,-119.9289,295,California
22924,Strausstown,40.4913,-76.1821,295,Pennsylvania
22925,Point Reyes Station,38.0847,-122.8093,295,California
22926,Haring,44.2819,-85.4007,295,Michigan
22927,Goldsmith,31.9832,-102.6163,295,Texas
22928,Lobeco,32.5512,-80.7354,295,South Carolina
22930,Eldorado Springs,39.9366,-105.2626,295,Colorado
22931,Table Grove,40.365,-90.4252,295,Illinois
22934,Casstown,40.0528,-84.1285,294,Ohio
22935,Friesland,43.5886,-89.067,294,Wisconsin
22938,Gorst,47.5239,-122.7053,294,Washington
22940,Brownsboro Village,38.2629,-85.6659,294,Kentucky
22942,Mountain Plains,44.467,-103.8636,294,South Dakota
22946,Paxtonville,40.7702,-77.0808,294,Pennsylvania
22949,Toaville,18.4438,-66.2431,294,Puerto Rico
22951,Le Raysville,41.8381,-76.1776,293,Pennsylvania
22952,Kellerton,40.7103,-94.0501,293,Iowa
22953,Delight,34.0301,-93.5072,293,Arkansas
22954,Lytton,42.4233,-94.8609,293,Iowa
22955,Akiak,60.9061,-161.2122,293,Alaska
22956,Days Creek,42.9705,-123.1658,293,Oregon
22958,Elbing,38.0534,-97.1283,293,Kansas
22959,Waucoma,43.0555,-92.0344,293,Iowa
22960,Finleyville,40.2528,-80.002,293,Pennsylvania
22962,Durbin,38.5471,-79.8278,293,West Virginia
22965,Heckscherville,40.721,-76.2669,293,Pennsylvania
22967,Wilmont,43.765,-95.8269,293,Minnesota
22968,Hadar,42.1072,-97.451,292,Nebraska
22970,Alberta,36.8552,-77.8937,292,Virginia
22974,Winkelman,32.9853,-110.7651,292,Arizona
22975,Seboyeta,35.2001,-107.3861,292,New Mexico
22976,Roann,40.9111,-85.9247,292,Indiana
22977,So-Hi,35.2527,-114.1415,292,Arizona
22979,Tribbey,35.1006,-97.0957,292,Oklahoma
22980,Harpers Ferry,39.3252,-77.741,292,West Virginia
22982,Rachel,39.5207,-80.2997,292,West Virginia
22983,Ocean Breeze,27.2411,-80.2262,292,Florida
22984,Highgate Springs,44.9782,-73.1056,292,Vermont
22986,San Geronimo,38.0067,-122.6633,292,California
22988,Crucible,39.9479,-79.9657,292,Pennsylvania
22989,Glen Echo,38.9683,-77.1412,291,Maryland
22992,Michiana,41.7637,-86.8113,291,Michigan
22993,Surry,37.1372,-76.8333,291,Virginia
22994,Starr School,48.5976,-113.1433,291,Montana
22995,Pierrepont Manor,43.7374,-76.061,291,New York
22997,Centerview,38.7462,-93.8442,291,Missouri
22998,Pymatuning North,41.666,-80.4648,291,Pennsylvania
22999,Kinloch,38.7384,-90.3249,291,Missouri
23002,Wakpala,45.6594,-100.5355,291,South Dakota
23003,Amherst Junction,44.4687,-89.3167,291,Wisconsin
23005,Foxburg,41.1459,-79.6802,291,Pennsylvania
23008,Horn Hill,31.2382,-86.3211,291,Alabama
23009,Hallsboro,34.3189,-78.5934,291,North Carolina
23011,Owendale,43.7273,-83.2671,290,Michigan
23012,Wetmore,39.6357,-95.8112,290,Kansas
23015,Lupton,44.4297,-84.0225,290,Michigan
23017,Everton,37.3429,-93.7023,290,Missouri
23018,Storden,44.0396,-95.3193,290,Minnesota
23020,Gamaliel,36.6402,-85.7963,290,Kentucky
23023,Oktaha,35.5775,-95.4779,290,Oklahoma
23025,Belcher,32.7522,-93.8372,290,Louisiana
23026,Pleasure Bend,29.9205,-90.646,290,Louisiana
23029,Lake George,47.1895,-94.9822,290,Minnesota
23030,Pathfork,36.7594,-83.4711,290,Kentucky
23031,Salona,41.0838,-77.4586,289,Pennsylvania
23034,Uniopolis,40.6024,-84.0858,289,Ohio
23035,Hornick,42.2305,-96.0972,289,Iowa
23037,Dodson,32.0808,-92.6587,289,Louisiana
23038,Kelleys Island,41.6034,-82.7027,289,Ohio
23040,Rhodes,41.9278,-93.1837,289,Iowa
23041,Colp,37.8074,-89.0786,289,Illinois
23042,Taylorstown,40.1567,-80.3865,289,Pennsylvania
23043,Glen Fork,37.6982,-81.5362,289,West Virginia
23048,Nobleton,28.6451,-82.262,289,Florida
23049,Floridatown,30.5828,-87.1613,289,Florida
23050,Arkabutla,34.7003,-90.1216,289,Mississippi
23051,Bruce Crossing,46.5394,-89.1779,289,Michigan
23052,Callaghan,37.8112,-80.0871,289,Virginia
23053,Tuleta,28.5767,-97.798,289,Texas
23055,Grainfield,39.1143,-100.4684,288,Kansas
23056,Campbell Hill,37.9305,-89.5515,288,Illinois
23060,Deer,35.8238,-93.223,288,Arkansas
23061,Cannondale,41.2161,-73.4252,288,Connecticut
23063,Gaylesville,34.2665,-85.5603,288,Alabama
23065,Pilger,42.0078,-97.0546,288,Nebraska
23066,North Lake,43.1559,-88.37,288,Wisconsin
23067,Shady Dale,33.4008,-83.588,288,Georgia
23071,Little Ponderosa,36.9612,-100.8782,288,Oklahoma
23072,Desert Center,33.7378,-115.3666,288,California
23073,Markleysburg,39.7364,-79.4516,287,Pennsylvania
23076,Chunky,32.3275,-88.9302,287,Mississippi
23079,Wolbach,41.4013,-98.394,287,Nebraska
23080,Rossburg,40.2801,-84.6383,287,Ohio
23081,Cassel,40.9213,-121.5514,287,California
23082,Smithland,37.1387,-88.4038,287,Kentucky
23084,Hall,42.7965,-77.068,287,New York
23085,South Londonderry,43.1904,-72.8118,287,Vermont
23086,Indiahoma,34.6197,-98.7522,287,Oklahoma
23087,West Harrison,39.2581,-84.8225,287,Indiana
23091,Moselle,31.5087,-89.2824,287,Mississippi
23093,California Pines,41.4117,-120.6605,286,California
23094,Owaneco,39.4815,-89.195,286,Illinois
23095,Henlawson,37.9,-81.982,286,West Virginia
23098,Cornfields,35.6515,-109.6756,286,Arizona
23100,Winter,45.8221,-91.013,286,Wisconsin
23104,Pine Lakes Addition,43.551,-96.6355,286,South Dakota
23105,Auburntown,35.9511,-86.0969,286,Tennessee
23108,Camargito,26.3451,-98.7387,286,Texas
23109,Spartansburg,41.8241,-79.6829,286,Pennsylvania
23110,Darbyville,39.6957,-83.1139,286,Ohio
23111,Clyde Park,45.8839,-110.6059,286,Montana
23112,East Fultonham,39.8477,-82.1225,286,Ohio
23113,Snover,43.4564,-82.9684,286,Michigan
23114,Barwick,30.8933,-83.7391,286,Georgia
23117,Benedict,41.0063,-97.6072,285,Nebraska
23118,Lismore,43.7491,-95.9481,285,Minnesota
23121,Ensenada,36.731,-106.5368,285,New Mexico
23122,Snowville,41.9728,-112.7164,285,Utah
23123,Edroy,27.9609,-97.6754,285,Texas
23126,Edwardsport,38.8125,-87.2513,284,Indiana
23128,Double Spring,38.7788,-119.6154,284,Nevada
23129,Kinta,35.1194,-95.2378,284,Oklahoma
23130,Bud,37.5329,-81.3821,284,West Virginia
23131,Candelero Abajo,18.0942,-65.8165,284,Puerto Rico
23132,Elmer City,47.9999,-118.954,284,Washington
23133,Koosharem,38.5134,-111.8819,284,Utah
23134,McConnells,34.8695,-81.2266,284,South Carolina
23135,Sandborn,38.8968,-87.1848,284,Indiana
23139,Turon,37.8075,-98.4278,283,Kansas
23140,Tallulah Falls,34.7263,-83.3826,283,Georgia
23141,Oakwood Park,39.2047,-94.5738,283,Missouri
23142,Flintstone,39.7035,-78.5756,283,Maryland
23144,Kaycee,43.7101,-106.6371,283,Wyoming
23145,Clear Creek,40.3023,-121.0531,283,California
23146,Riverland,47.3228,-95.9512,283,Minnesota
23147,Fort McDermitt,41.9655,-117.6394,283,Nevada
23148,Conception,40.2411,-94.6805,283,Missouri
23149,Onslow,42.1068,-91.0151,283,Iowa
23150,Fancy Farm,36.8003,-88.7928,283,Kentucky
23151,Hiddenite,35.9053,-81.086,283,North Carolina
23152,Des Lacs,48.2564,-101.5636,283,North Dakota
23153,Carrizo,33.9866,-110.3314,283,Arizona
23154,Pine Point,46.9889,-95.3883,283,Minnesota
23155,Rosewood,40.2174,-83.9634,283,Ohio
23157,Canadian Shores,35.1743,-95.7425,283,Oklahoma
23158,No Name,39.5597,-107.293,283,Colorado
23159,Bessie,35.3854,-98.9892,282,Oklahoma
23163,Oxbow,46.6687,-96.8101,282,North Dakota
23164,Gackle,46.6264,-99.1412,282,North Dakota
23165,Omar,37.7583,-81.9974,282,West Virginia
23169,Ruthton,44.1776,-96.1035,282,Minnesota
23171,Goree,33.468,-99.5236,282,Texas
23174,Manuel Garcia,26.3337,-98.7017,282,Texas
23176,Millhousen,39.2114,-85.435,282,Indiana
23178,Klickitat,45.818,-121.1626,282,Washington
23180,Pajarito Mesa,34.9855,-106.7817,282,New Mexico
23181,Harmonsburg,41.6655,-80.3143,281,Pennsylvania
23183,Chataignier,30.5696,-92.3168,281,Louisiana
23184,Red Cliff,39.5092,-106.3699,281,Colorado
23186,Sobieski,44.7227,-88.0659,281,Wisconsin
23188,Ryegate,46.2985,-109.2538,281,Montana
23189,Hanksville,38.3724,-110.7138,281,Utah
23192,Ewen,46.5331,-89.2852,281,Michigan
23193,Bardolph,40.4959,-90.5631,281,Illinois
23195,Bramwell,37.327,-81.313,281,West Virginia
23196,Newhope,34.2276,-93.8753,281,Arkansas
23197,Homewood at Martinsburg,40.3044,-78.3323,281,Pennsylvania
23198,Wanette,34.9626,-97.0317,281,Oklahoma
23200,Camp Sherman,44.4493,-121.6496,281,Oregon
23201,Dungannon,36.8285,-82.4681,281,Virginia
23202,Salvisa,37.921,-84.8615,281,Kentucky
23203,Lakeside-Beebe Run,39.4522,-75.2497,281,New Jersey
23204,Townville,41.679,-79.8799,280,Pennsylvania
23210,Pattonsburg,40.0715,-94.106,280,Missouri
23214,Herron,48.5341,-109.7718,280,Montana
23215,Brule,41.0947,-101.8882,280,Nebraska
23216,Murdock,45.2234,-95.3946,280,Minnesota
23217,Bond,30.897,-89.1637,280,Mississippi
23220,Lost Bridge Village,36.3899,-93.9156,280,Arkansas
23221,Ashley Heights,35.09,-79.374,280,North Carolina
23223,Rabbit Hash,38.924,-84.8502,280,Kentucky
23224,McCord Bend,36.7875,-93.5034,279,Missouri
23225,New Gretna,39.5909,-74.455,279,New Jersey
23227,Mobile City,32.9228,-96.4111,279,Texas
23230,Standard,41.2558,-89.1818,279,Illinois
23231,Sandy Ridge,40.8105,-78.2345,279,Pennsylvania
23232,Doland,44.8944,-98.0997,279,South Dakota
23235,Munich,48.6729,-98.8385,279,North Dakota
23237,Lodgepole,41.1491,-102.639,279,Nebraska
23238,Lake Angelus,42.6921,-83.3216,279,Michigan
23239,Deal Island,38.1444,-75.9417,279,Maryland
23240,Lenox Dale,42.3339,-73.2496,279,Massachusetts
23241,Plevna,46.4184,-104.5186,278,Montana
23242,Aberdeen Gardens,47.0587,-123.7791,278,Washington
23243,Modale,41.6182,-96.0121,278,Iowa
23245,Vibbard,39.3854,-94.1455,278,Missouri
23246,Deloit,42.0972,-95.3174,278,Iowa
23250,Bunker,37.4574,-91.2121,278,Missouri
23251,Mahaffey,40.8747,-78.7276,278,Pennsylvania
23252,Aquilla,41.5465,-81.173,278,Ohio
23253,Crows Landing,37.3944,-121.0752,278,California
23255,Tuluksak,61.105,-160.9493,278,Alaska
23256,Stovall,36.4476,-78.5689,277,North Carolina
23258,Rocky,35.1562,-99.0597,277,Oklahoma
23259,Sherrodsville,40.4945,-81.2441,277,Ohio
23262,Commodore,40.7154,-78.9375,277,Pennsylvania
23263,Grygla,48.2996,-95.6238,277,Minnesota
23266,Idledale,39.6688,-105.2432,277,Colorado
23267,Kino Springs,31.3641,-110.8096,277,Arizona
23268,Hickory Ridge,35.4029,-90.9946,277,Arkansas
23270,Del Dios,33.0757,-117.119,277,California
23274,Sagar,35.2474,-108.767,277,New Mexico
23275,Fleischmanns,42.1552,-74.5335,276,New York
23276,Agra,35.895,-96.8703,276,Oklahoma
23277,Rattan,34.2005,-95.4131,276,Oklahoma
23279,Dateland,32.8209,-113.5418,276,Arizona
23280,Mill Village,41.8775,-79.9726,276,Pennsylvania
23281,Pueblito del Carmen,18.0316,-66.1656,276,Puerto Rico
23282,Captree,40.6449,-73.2575,276,New York
23283,Walstonburg,35.5961,-77.6981,276,North Carolina
23287,East Globe,33.3511,-110.7061,276,Arizona
23288,Manor Creek,38.2981,-85.5873,276,Kentucky
23290,Foster Center,41.7898,-71.7328,276,Rhode Island
23291,Koyuk,64.9411,-161.1454,276,Alaska
23292,Otoe,40.7243,-96.1207,276,Nebraska
23293,Lake Cavanaugh,48.3225,-122.0122,276,Washington
23294,Shamrock Lakes,40.4117,-85.4262,276,Indiana
23295,Jet,36.6665,-98.1815,276,Oklahoma
23296,Piffard,42.8319,-77.8584,276,New York
23298,East Carondelet,38.5385,-90.24,276,Illinois
23299,Richland Springs,31.2715,-98.9486,275,Texas
23300,Stokes,35.7106,-77.2677,275,North Carolina
23306,Hills and Dales,40.8292,-81.4439,275,Ohio
23307,Frederika,42.8837,-92.306,275,Iowa
23311,Mitiwanga,41.3813,-82.466,275,Ohio
23312,Glen Allan,33.0267,-91.0226,275,Mississippi
23313,Lake Bridgeport,33.2074,-97.831,275,Texas
23315,Mulhall,36.0913,-97.361,275,Oklahoma
23316,Bayou Goula,30.2105,-91.1765,275,Louisiana
23318,Mears,43.6835,-86.4222,275,Michigan
23320,Dellroy,40.555,-81.1992,275,Ohio
23322,Smith Corner,35.4788,-119.2771,275,California
23324,Great Meadows,40.877,-74.9034,274,New Jersey
23326,Oso,48.2836,-121.9238,274,Washington
23328,Pueblo Pintado,35.9614,-107.6224,274,New Mexico
23330,Watch Hill,41.3157,-71.8486,274,Rhode Island
23331,Avant,36.4888,-96.045,274,Oklahoma
23335,Goltry,36.5319,-98.151,274,Oklahoma
23337,Castor,32.2549,-93.166,274,Louisiana
23340,Alfred,27.8742,-97.9799,274,Texas
23341,Glen White,37.73,-81.2797,274,West Virginia
23342,Boydton,36.666,-78.3908,274,Virginia
23343,Vergas,46.6547,-95.8029,274,Minnesota
23344,Siglerville,40.7369,-77.5318,274,Pennsylvania
23345,Cherokee Pass,37.4873,-90.296,274,Missouri
23347,Bricelyn,43.5607,-93.8131,274,Minnesota
