,name,lat,lon,population,state
10418,Deal Island,38.1533,-75.9496,924,MD
10419,Ewell,37.9938,-76.0351,113,MD
10420,Manokin,38.1154,-75.7558,294,MD
10421,Marion Station,38.0266,-75.7579,1810,MD
10422,Princess Anne,38.1919,-75.7072,11693,MD
10423,Rehobeth,38.039,-75.663,913,MD
10424,Tylerton,37.9666,-76.0235,80,MD
10425,Upper Fairmount,38.104,-75.7913,10,MD
10426,Westover,38.101,-75.7406,1978,MD
10427,Westover,38.0927,-75.8882,2799,MD
10428,Easton,38.7768,-76.0758,23458,MD
10429,Bozman,38.7515,-76.2764,360,MD
10430,Claiborne,38.8368,-76.2714,207,MD
10431,Cordova,38.8704,-76.0029,2720,MD
10432,Mcdaniel,38.8192,-76.2806,217,MD
10433,Neavitt,38.7246,-76.2824,138,MD
10434,Newcomb,38.7518,-76.178,108,MD
10435,Oxford,38.6864,-76.1538,960,MD
10436,Royal Oak,38.714,-76.2097,455,MD
10437,Saint Michaels,38.783,-76.2215,3356,MD
10438,Sherwood,38.7374,-76.3278,263,MD
10439,Tilghman,38.7063,-76.3377,799,MD
10440,Trappe,38.6647,-76.0507,3423,MD
10441,Wittman,38.7846,-76.3001,490,MD
10442,Wye Mills,38.9281,-76.0814,257,MD
10443,Big Pool,39.6457,-78.0104,1106,MD
10444,Boonsboro,39.552,-77.6957,10379,MD
10445,Brownsville,39.3869,-77.658,199,MD
10446,Cascade,39.6958,-77.4955,1036,MD
10447,Cavetown,39.6473,-77.5842,1036,MD
10448,Chewsville,39.6425,-77.6372,1036,MD
10449,Clear Spring,39.6658,-77.9064,5667,MD
10450,Fairplay,39.5594,-77.7604,911,MD
10451,Funkstown,39.609,-77.7044,695,MD
10452,Hagerstown,39.632,-77.7372,61803,MD
10453,Hagerstown,39.6418,-77.72,61803,MD
10454,Hagerstown,39.6573,-77.6921,33180,MD
10455,Hagerstown,39.5638,-77.7206,2953,MD
10456,Hagerstown,39.6418,-77.72,2953,MD
10457,Hagerstown,39.6418,-77.72,2953,MD
10458,Hancock,39.6991,-78.1762,3732,MD
10459,Keedysville,39.4563,-77.6944,3600,MD
10460,Maugansville,39.6996,-77.7499,1019,MD
10461,Rohrersville,39.4431,-77.658,1062,MD
10462,Saint James,39.5699,-77.7607,159,MD
10463,Sharpsburg,39.4424,-77.7511,4003,MD
10464,Smithsburg,39.647,-77.5706,9022,MD
10465,Williamsport,39.593,-77.8087,9236,MD
10466,Salisbury,38.3824,-75.6336,30007,MD
10467,Salisbury,38.3884,-75.6276,89,MD
10468,Salisbury,38.3884,-75.6276,89,MD
10469,Salisbury,38.3508,-75.5338,40402,MD
10470,Allen,38.2873,-75.688,765,MD
10471,Bivalve,38.2953,-75.8914,603,MD
10472,Fruitland,38.3225,-75.6228,5331,MD
10473,Hebron,38.4026,-75.6963,3808,MD
10474,Mardela Springs,38.4864,-75.7414,3266,MD
10475,Nanticoke,38.2672,-75.9021,349,MD
10476,Parsonsburg,38.3914,-75.4737,3299,MD
10477,Pittsville,38.3755,-75.4076,3096,MD
10478,Powellville,38.3287,-75.3755,6869,MD
10479,Quantico,38.3339,-75.7851,913,MD
10480,Sharptown,38.5389,-75.7192,815,MD
10481,Tyaskin,38.2833,-75.8465,504,MD
10482,Willards,38.3939,-75.3552,1872,MD
10483,Delmar,38.4445,-75.5583,6460,MD
10484,Berlin,38.3475,-75.1866,23701,MD
10485,Bishopville,38.4296,-75.1855,2654,MD
10486,Eden,38.2807,-75.651,2013,MD
10487,Girdletree,38.0958,-75.3902,461,MD
10488,Newark,38.2489,-75.2893,1373,MD
10489,Ocean City,38.3365,-75.0849,10669,MD
10490,Ocean City,38.3365,-75.0849,10669,MD
10491,Pocomoke City,38.0714,-75.555,6869,MD
10492,Showell,38.4003,-75.2166,68,MD
10493,Snow Hill,38.1868,-75.405,4741,MD
10494,Stockton,38.0452,-75.4108,645,MD
10495,Whaleyville,38.4121,-75.2811,516,MD
10496,Baltimore,39.2946,-76.6252,17136,MD
10497,Baltimore,39.2998,-76.6075,21010,MD
10498,Baltimore,39.2847,-76.6205,21010,MD
10499,Baltimore,39.3009,-76.5799,14580,MD
10500,Baltimore,39.3365,-76.5411,51561,MD
10501,Baltimore,39.3716,-76.6744,28015,MD
10502,Baltimore,39.3507,-76.6321,15213,MD
10503,Baltimore,39.3316,-76.6336,16299,MD
10504,Baltimore,39.3626,-76.61,33342,MD
10505,Baltimore,39.3127,-76.581,31701,MD
10506,Baltimore,39.3521,-76.5644,21177,MD
10507,Baltimore,39.3446,-76.6794,58448,MD
10508,Baltimore,39.3093,-76.6699,31409,MD
10509,Baltimore,39.3064,-76.6393,34487,MD
10510,Baltimore,39.3265,-76.6048,49271,MD
10511,Baltimore,39.287,-76.6476,23560,MD
10512,Baltimore,39.2876,-76.5568,50433,MD
10513,Baltimore,39.2856,-76.6899,47644,MD
10514,Baltimore,39.2645,-76.6224,34947,MD
10515,Baltimore,39.2892,-76.59,16160,MD
10516,Baltimore,39.2847,-76.6205,16160,MD
10517,Baltimore,39.2847,-76.6205,68938,MD
10518,Baltimore,39.361,-76.5891,31133,MD
10519,Baltimore,39.2847,-76.6205,0,MD
10520,Baltimore,39.2847,-76.6205,2271,MD
10521,Baltimore,39.2847,-76.6205,2271,MD
10522,Baltimore,39.2847,-76.6205,2271,MD
10523,Baltimore,39.2847,-76.6205,2271,MD
10524,Baltimore,39.2847,-76.6205,2271,MD
10525,Baltimore,39.2847,-76.6205,2271,MD
10526,Baltimore,39.2847,-76.6205,2271,MD
10527,Baltimore,39.2847,-76.6205,2271,MD
10528,Baltimore,39.2847,-76.6205,2271,MD
10529,Baltimore,39.2975,-76.5927,20483,MD
10530,Baltimore,39.2847,-76.6205,20483,MD
10531,Baltimore,39.2847,-76.6205,20483,MD
10532,Baltimore,39.2933,-76.6238,20483,MD
10533,Baltimore,39.2847,-76.6205,20483,MD
10534,Baltimore,39.2847,-76.6205,20483,MD
10535,Auburn,44.0948,-70.239,23064,ME
10536,Auburn,44.197,-70.2395,23064,ME
10537,Auburn,44.197,-70.2395,23064,ME
10538,Durham,43.9684,-70.1846,3931,ME
10539,Danville,44.0239,-70.2857,3931,ME
10540,East Livermore,44.3994,-70.1303,0,ME
10541,East Poland,44.0627,-70.327,0,ME
10542,Greene,44.1891,-70.1455,4362,ME
10543,Lewiston,44.0985,-70.1916,36097,ME
10544,Lewiston,44.197,-70.2395,36097,ME
10545,Lewiston,44.197,-70.2395,36097,ME
10546,Lisbon,44.0255,-70.1139,4050,ME
10547,Lisbon Falls,43.9978,-70.0734,4846,ME
10548,Livermore,44.4079,-70.215,2082,ME
10549,Livermore Falls,44.4325,-70.1427,3143,ME
10550,Mechanic Falls,44.1117,-70.3917,2935,ME
10551,Minot,44.1461,-70.3399,2580,ME
10552,Leeds,44.2834,-70.1253,2233,ME
10553,North Turner,44.358,-70.2558,1022,ME
10554,Poland,44.0474,-70.3899,5605,ME
10555,Sabattus,44.1133,-70.0748,6744,ME
10556,Turner,44.2557,-70.2494,5772,ME
10557,West Minot,44.1712,-70.3659,3235,ME
10558,West Poland,44.0409,-70.453,1443,ME
10559,Orient,45.8911,-67.8471,666,ME
10560,Wytopitlock,45.6645,-68.1055,283,ME
10561,Houlton,46.1189,-67.863,9797,ME
10562,Ashland,46.6184,-68.3876,1694,ME
10563,Benedicta,45.8125,-68.4089,224,ME
10564,Blaine,46.5048,-67.8686,711,ME
10565,Bridgewater,46.4222,-67.8415,634,ME
10566,Caribou,46.8706,-68.0204,9177,ME
10567,Clayton Lake,46.6109,-69.5223,9177,ME
10568,Crouseville,46.755,-68.0964,9177,ME
10569,Eagle Lake,47.01,-68.691,870,ME
10570,Easton,46.6357,-67.9018,1109,ME
10571,Estcourt Station,47.4589,-69.2243,4,ME
10572,Fort Fairfield,46.7623,-67.8402,3333,ME
10573,Fort Kent,47.2587,-68.5895,4527,ME
10574,Fort Kent Mills,47.2389,-68.5839,4527,ME
10575,Frenchville,47.2826,-68.3917,933,ME
10576,Grand Isle,47.3044,-68.1542,429,ME
10577,Island Falls,46.0169,-68.2667,1324,ME
10578,Limestone,46.9248,-67.8451,2228,ME
10579,Limestone,46.8929,-67.9643,2228,ME
10580,Madawaska,47.3294,-68.3328,3207,ME
10581,Mapleton,46.6746,-68.1536,3016,ME
10582,Mars Hill,46.5223,-67.863,1368,ME
10583,Monticello,46.3007,-67.8414,677,ME
10584,New Limerick,46.1004,-68.0034,524,ME
10585,New Sweden,46.9559,-68.1154,544,ME
10586,Oakfield,46.1088,-68.1298,756,ME
10587,Oxbow,46.402,-68.5218,30,ME
10588,Perham,46.8816,-68.2391,395,ME
10589,Portage,46.7753,-68.4877,359,ME
10590,Presque Isle,46.6842,-68.0118,9162,ME
10591,Saint Agatha,47.2387,-68.3232,825,ME
10592,Saint David,47.3343,-68.2314,602,ME
10593,Saint Francis,47.1407,-68.9503,548,ME
10594,Sheridan,46.6573,-68.405,548,ME
10595,Sherman,45.8731,-68.3847,1003,ME
10596,Sinclair,47.1222,-68.323,310,ME
10597,Smyrna Mills,46.1464,-68.2064,778,ME
10598,Wallagrass,47.1295,-68.5973,568,ME
10599,Stockholm,47.0423,-68.1395,508,ME
10600,Van Buren,47.1589,-67.9459,2264,ME
10601,Washburn,46.7883,-68.1338,1952,ME
10602,Westfield,46.5945,-67.9302,620,ME
10603,Bailey Island,43.7341,-69.9952,324,ME
10604,Bridgton,44.052,-70.7241,5306,ME
10605,Brunswick,43.8973,-69.9779,20534,ME
10606,Bustins Island,43.799,-70.0698,20534,ME
10607,Casco,43.9596,-70.526,3824,ME
10608,Chebeague Island,43.7354,-70.1169,415,ME
10609,Cliff Island,43.6955,-70.1071,23,ME
10610,Cumberland Center,43.7974,-70.2649,6483,ME
10611,East Baldwin,43.8646,-70.6922,563,ME
10612,Sebago,43.9017,-70.6878,1598,ME
10613,Freeport,43.857,-70.1031,8387,ME
10614,Freeport,43.857,-70.1031,8387,ME
10615,Freeport,43.857,-70.1031,8387,ME
10616,Gorham,43.6843,-70.468,17307,ME
10617,Gray,43.8942,-70.3429,7562,ME
10618,Harrison,44.1071,-70.6539,3191,ME
10619,Long Island,43.692,-70.1551,282,ME
10620,Naples,43.9681,-70.5988,3920,ME
10621,North Bridgton,44.0987,-70.6987,63,ME
10622,Windham,43.7958,-70.4143,18270,ME
10623,Orrs Island,43.7727,-69.9668,687,ME
10624,Pownal,43.89,-70.1955,1677,ME
10625,Scarborough,43.577,-70.2736,1677,ME
10626,Raymond,43.9219,-70.4498,5152,ME
10627,Scarborough,43.5835,-70.3457,19713,ME
10628,South Casco,43.91,-70.5245,2710,ME
10629,South Freeport,43.8208,-70.1208,2710,ME
10630,Harpswell,43.7811,-69.9955,3868,ME
10631,South Windham,43.7362,-70.4237,3868,ME
10632,Standish,43.8142,-70.4807,7766,ME
10633,Steep Falls,43.7719,-70.6396,2307,ME
10634,West Baldwin,43.8299,-70.749,907,ME
10635,Westbrook,43.6843,-70.358,18417,ME
10636,Yarmouth,43.8009,-70.175,8501,ME
10637,North Yarmouth,43.838,-70.2001,3766,ME
10638,Westbrook,43.677,-70.3712,3766,ME
10639,Portland,43.6606,-70.2589,17252,ME
10640,Portland,43.6602,-70.2898,17494,ME
10641,Portland,43.6876,-70.2876,30970,ME
10642,Portland,43.6615,-70.2553,30970,ME
10643,Falmouth,43.734,-70.2625,11806,ME
10644,South Portland,43.6318,-70.2709,25823,ME
10645,Cape Elizabeth,43.6017,-70.2301,9102,ME
10646,Peaks Island,43.6589,-70.194,896,ME
10647,Portland,43.6783,-70.1987,100,ME
10648,Cumberland Foreside,43.759,-70.1993,1372,ME
10649,Portland,43.6615,-70.2553,1372,ME
10650,South Portland,43.6415,-70.2409,1372,ME
10651,Portland,43.6615,-70.2553,1372,ME
10652,Portland,43.6615,-70.2553,1372,ME
10653,Portland,43.6615,-70.2553,1372,ME
10654,New Gloucester,43.9608,-70.2974,5723,ME
10655,Dryden,44.6027,-70.2265,2493,ME
10656,East Dixfield,44.5734,-70.3037,130,ME
10657,East Wilton,44.6159,-70.1928,63,ME
10658,Jay,44.516,-70.2099,4659,ME
10659,North Jay,44.5473,-70.2381,402,ME
10660,Weld,44.7016,-70.4249,369,ME
10661,Wilton,44.5928,-70.2281,4005,ME
10662,Eustis,45.3356,-70.6283,186,ME
10663,Farmington,44.6653,-70.1329,9855,ME
10664,Farmington Falls,44.6226,-70.0752,0,ME
10665,Kingfield,44.9854,-70.1832,1313,ME
10666,New Sharon,44.6458,-70.0139,1557,ME
10667,New Vineyard,44.7967,-70.122,920,ME
10668,Oquossoc,44.9664,-70.7737,127,ME
10669,Phillips,44.8375,-70.3601,1719,ME
10670,Rangeley,44.9631,-70.6658,1427,ME
10671,Stratton,45.1116,-70.423,570,ME
10672,Strong,44.8224,-70.2221,1857,ME
10673,Temple,44.6954,-70.2426,600,ME
10674,West Farmington,44.6628,-70.153,142,ME
10675,Aurora,44.8861,-68.2959,139,ME
10676,Bucksport,44.6015,-68.7768,5497,ME
10677,Castine,44.413,-68.798,2789,ME
10678,Castine,44.4156,-68.7929,1214,ME
10679,East Orland,44.5612,-68.6647,42,ME
10680,Orland,44.5458,-68.7313,2115,ME
10681,Penobscot,44.4645,-68.7111,1180,ME
10682,Ellsworth,44.5548,-68.4121,13955,ME
10683,Gouldsboro,44.4731,-68.0899,1199,ME
10684,Bar Harbor,44.3738,-68.2448,5425,ME
10685,Bernard,44.2415,-68.358,468,ME
10686,Birch Harbor,44.3842,-68.0317,78,ME
10687,Blue Hill,44.4343,-68.5885,2663,ME
10688,Brooklin,44.2541,-68.5565,713,ME
10689,Brooksville,44.3756,-68.7313,814,ME
10690,Corea,44.4053,-67.985,185,ME
10691,Cranberry Isles,44.2484,-68.2603,77,ME
10692,Deer Isle,44.234,-68.6448,1657,ME
10693,East Blue Hill,44.4176,-68.5225,0,ME
10694,Franklin,44.6087,-68.2417,1808,ME
10695,Frenchboro,44.1181,-68.3625,12,ME
10696,Hancock,44.5046,-68.2402,2093,ME
10697,Harborside,44.334,-68.8042,82,ME
10698,Hulls Cove,44.4192,-68.2506,0,ME
10699,Islesford,44.262,-68.2339,65,ME
10700,Little Deer Isle,44.2847,-68.7058,264,ME
10701,Bass Harbor,44.2401,-68.3439,607,ME
10702,Mount Desert,44.3347,-68.3087,1084,ME
10703,Northeast Harbor,44.2941,-68.2849,446,ME
10704,Sullivan,44.5458,-68.1279,1343,ME
10705,Prospect Harbor,44.411,-68.0141,192,ME
10706,Salsbury Cove,44.4306,-68.2836,523,ME
10707,Sargentville,44.3136,-68.6863,225,ME
10708,Seal Cove,44.2859,-68.3986,475,ME
10709,Seal Harbor,44.299,-68.2463,187,ME
10710,Sedgwick,44.3355,-68.6377,1059,ME
10711,Sorrento,44.4907,-68.1787,327,ME
10712,Southwest Harbor,44.2823,-68.3265,1722,ME
10713,Stonington,44.1752,-68.6746,1074,ME
10714,Sunset,44.2059,-68.7047,104,ME
10715,Surry,44.4883,-68.5063,1599,ME
10716,Swans Island,44.1451,-68.4517,449,ME
10717,Winter Harbor,44.39,-68.0843,393,ME
10718,Monmouth,44.2208,-70.0263,3208,ME
10719,North Monmouth,44.2753,-70.0367,1022,ME
10720,Wayne,44.3493,-70.0712,974,ME
10721,Augusta,44.3232,-69.7665,25687,ME
10722,Augusta,44.4141,-69.7519,25687,ME
10723,Augusta,44.3106,-69.7795,25687,ME
10724,Augusta,44.3157,-69.818,25687,ME
10725,Augusta,44.3106,-69.7795,25687,ME
10726,East Winthrop,44.3217,-69.8964,16,ME
10727,Farmingdale,44.2523,-69.7913,2916,ME
10728,Gardiner,44.207,-69.7858,11440,ME
10729,Randolph,44.2347,-69.7506,1996,ME
10730,Hallowell,44.2864,-69.8057,2506,ME
10731,Kents Hill,44.4383,-70.0748,1049,ME
10732,Litchfield,44.1634,-69.9581,3622,ME
10733,Manchester,44.358,-69.867,2547,ME
10734,Mount Vernon,44.4993,-69.9903,1489,ME
10735,Readfield,44.4032,-69.9506,2553,ME
10736,South China,44.3953,-69.5804,4162,ME
10737,South Gardiner,44.1801,-69.7567,286,ME
10738,Vienna,44.5475,-70.003,494,ME
10739,Windsor,44.3009,-69.5806,2572,ME
10740,Winthrop,44.3229,-69.9576,5917,ME
10741,Waterville,44.5543,-69.6178,26834,ME
10742,Waterville,44.5492,-69.7132,26834,ME
10743,Albion,44.5355,-69.4683,2050,ME
10744,Belgrade,44.4688,-69.8606,2840,ME
10745,Belgrade Lakes,44.5265,-69.887,307,ME
10746,China Village,44.8526,-69.502,96,ME
10747,Clinton,44.644,-69.5284,3355,ME
10748,East Vassalboro,44.4478,-69.6059,24,ME
10749,North Vassalboro,44.4862,-69.6225,190,ME
10750,Oakland,44.5173,-69.7401,7257,ME
10751,Vassalboro,44.4405,-69.6519,4132,ME
10752,Friendship,43.9807,-69.3349,987,ME
10753,Cushing,43.9867,-69.2721,1529,ME
10754,Washington,44.2693,-69.3842,1456,ME
10755,Isle Au Haut,44.0561,-68.6206,26,ME
10756,Rockland,44.1123,-69.1139,7190,ME
10757,Camden,44.2137,-69.0767,4834,ME
10758,Hope,44.2589,-69.1467,1583,ME
10759,Matinicus,43.8651,-68.887,82,ME
10760,North Haven,44.1436,-68.8667,501,ME
10761,Owls Head,44.0732,-69.0894,1537,ME
10762,Port Clyde,43.9273,-69.2528,195,ME
10763,Rockport,44.1888,-69.0901,3384,ME
10764,South Thomaston,44.0378,-69.1359,1365,ME
10765,Spruce Head,44.0104,-69.1707,890,ME
10766,Tenants Harbor,43.9555,-69.2315,1537,ME
10767,Thomaston,44.0846,-69.1888,2782,ME
10768,Union,44.2619,-69.2771,4146,ME
10769,Vinalhaven,44.0397,-68.8368,1081,ME
10770,Warren,44.1271,-69.2479,4718,ME
10771,West Rockport,44.1924,-69.1211,4718,ME
10772,Coopers Mills,44.2588,-69.551,25687,ME
10773,Dresden,44.0785,-69.7457,1891,ME
10774,Jefferson,44.2204,-69.5133,2981,ME
10775,Whitefield,44.1884,-69.5751,2363,ME
10776,Alna,44.0878,-69.6344,842,ME
10777,Boothbay,43.8945,-69.6273,2069,ME
10778,Boothbay Harbor,43.8518,-69.6278,1942,ME
10779,Bristol,43.9519,-69.4954,1059,ME
10780,Chamberlain,43.8843,-69.4792,41,ME
10781,Damariscotta,44.0293,-69.5042,2028,ME
10782,East Boothbay,43.8262,-69.5939,624,ME
10783,Isle Of Springs,44.0213,-69.5233,917,ME
10784,Bremen,44.0104,-69.4402,797,ME
10785,Newcastle,44.0499,-69.5331,1704,ME
10786,New Harbor,43.8605,-69.5079,911,ME
10787,Nobleboro,44.0943,-69.4828,1641,ME
10788,Edgecomb,43.9792,-69.6197,1082,ME
10789,Pemaquid,43.8924,-69.5289,121,ME
10790,Round Pond,43.925,-69.4662,602,ME
10791,South Bristol,43.8677,-69.5614,443,ME
10792,Squirrel Island,44.0213,-69.5233,0,ME
10793,Trevett,43.8826,-69.6801,402,ME
10794,Waldoboro,44.1046,-69.3745,4993,ME
10795,Walpole,43.9462,-69.5516,471,ME
10796,West Boothbay Harbor,43.849,-69.6434,70,ME
10797,Southport,43.8199,-69.6626,587,ME
10798,Wiscasset,44.0074,-69.6826,4365,ME
10799,Monhegan,43.7642,-69.3164,38,ME
10800,Brownfield,43.9381,-70.9087,1410,ME
10801,Center Lovell,44.181,-70.8917,3824,ME
10802,Denmark,43.9755,-70.7924,1257,ME
10803,Fryeburg,44.0313,-70.9668,3814,ME
10804,Hiram,43.8622,-70.8531,1739,ME
10805,Lovell,44.1614,-70.93,1071,ME
10806,Porter,43.8262,-70.9243,1548,ME
10807,Waterford,44.1931,-70.7163,1363,ME
10808,Andover,44.6637,-70.7967,371,ME
10809,Bethel,44.4162,-70.8037,3279,ME
10810,Bryant Pond,44.3957,-70.6435,1640,ME
10811,Buckfield,44.2877,-70.3683,3085,ME
10812,Canton,44.4602,-70.2998,928,ME
10813,Dixfield,44.5548,-70.4241,2493,ME
10814,East Andover,44.6084,-70.6993,197,ME
10815,Stoneham,44.2641,-70.8875,279,ME
10816,Hanover,44.4959,-70.7167,175,ME
10817,Hebron,44.2021,-70.3754,1775,ME
10818,Greenwood,44.3184,-70.6509,625,ME
10819,Mexico,44.5628,-70.5358,2617,ME
10820,Newry,44.6895,-71.0112,402,ME
10821,North Waterford,44.2317,-70.7687,62,ME
10822,Norway,44.2127,-70.5601,4969,ME
10823,Oxford,44.1118,-70.5098,6274,ME
10824,Paris,44.2641,-70.4985,0,ME
10825,Roxbury,44.6566,-70.6092,374,ME
10826,Rumford,44.5434,-70.5645,5705,ME
10827,South Paris,44.2167,-70.5012,5131,ME
10828,West Bethel,44.4021,-70.8601,50,ME
10829,West Paris,44.3253,-70.5732,2259,ME
10830,Peru,44.4944,-70.4435,1443,ME
10831,Sumner,44.374,-70.4469,1034,ME
10832,Bangor,44.8242,-68.7918,44572,ME
10833,Bangor,44.8012,-68.7778,44572,ME
10834,Bradford,45.0855,-68.9235,1150,ME
10835,Bradley,44.9015,-68.6263,1570,ME
10836,Brewer,44.7874,-68.7539,9123,ME
10837,Burlington,45.2349,-68.379,334,ME
10838,Greenbush,45.0803,-68.6509,1727,ME
10839,Carmel,44.8053,-68.9942,2789,ME
10840,Charleston,45.067,-69.0869,1409,ME
10841,Corinth,44.9805,-69.0109,2830,ME
10842,Eddington,44.7917,-68.5777,2963,ME
10843,Holden,44.7208,-68.6165,4545,ME
10844,East Millinocket,45.63,-68.5728,1767,ME
10845,Etna,44.7932,-69.1322,1121,ME
10846,Exeter,44.9679,-69.1079,1069,ME
10847,Hampden,44.7411,-68.8731,8946,ME
10848,Howland,45.2456,-68.6666,1455,ME
10849,Hudson,44.9914,-68.8878,1496,ME
10850,Kenduskeag,44.9183,-68.9342,1214,ME
10851,Kingman,45.5984,-68.2366,194,ME
10852,Lagrange,45.1789,-68.8345,745,ME
10853,Lee,45.3635,-68.2909,788,ME
10854,Levant,44.8843,-68.9837,2963,ME
10855,Lincoln,45.3508,-68.5077,5787,ME
10856,Mattawamkeag,45.5264,-68.352,889,ME
10857,Medway,45.607,-68.5227,1224,ME
10858,Milford,44.9393,-68.6296,2980,ME
10859,Millinocket,45.6596,-68.7101,4618,ME
10860,Old Town,44.943,-68.675,9156,ME
10861,Orono,45.0028,-68.6334,2578,ME
10862,Orono,44.8865,-68.7172,8151,ME
10863,Orrington,44.7263,-68.7876,3666,ME
10864,Passadumkeag,45.1815,-68.5871,610,ME
10865,Springfield,45.4264,-68.1108,924,ME
10866,Stetson,44.8843,-69.1069,1563,ME
10867,Stillwater,44.9084,-68.6864,221,ME
10868,West Enfield,45.2378,-68.5338,1899,ME
10869,Winn,45.4568,-68.3575,469,ME
10870,Patten,46.0132,-68.4647,1070,ME
10871,Stacyville,45.8637,-68.5053,427,ME
10872,Corinna,44.926,-69.2323,2032,ME
10873,Dexter,45.0203,-69.2797,4056,ME
10874,Dixmont,44.6991,-69.1025,1192,ME
10875,East Newport,44.8209,-69.2225,24,ME
10876,Garland,45.0149,-69.157,1011,ME
10877,Newport,44.8393,-69.2675,3226,ME
10878,Plymouth,44.7699,-69.2266,1270,ME
10879,Abbot,45.2345,-69.5699,624,ME
10880,Brownville,45.3412,-69.0423,1273,ME
10881,Brownville Junction,45.3512,-69.0581,269,ME
10882,Dover Foxcroft,45.1877,-69.2045,4546,ME
10883,Greenville,45.4716,-69.5844,1675,ME
10884,Greenville Junction,45.4796,-69.6939,22,ME
10885,Guilford,45.1735,-69.3975,2430,ME
10886,Milo,45.2446,-68.976,3190,ME
10887,Monson,45.2981,-69.488,528,ME
10888,Sangerville,45.1406,-69.3218,1272,ME
10889,Sebec,45.2465,-69.1021,497,ME
10890,Shirley Mills,45.3609,-69.6202,208,ME
10891,Bowdoinham,44.0101,-69.8984,2844,ME
10892,Topsham,43.9814,-69.9378,8763,ME
10893,Bowdoin,44.0575,-69.9656,3235,ME
10894,Richmond,44.1042,-69.8211,3378,ME
10895,Bath,43.9062,-69.8266,10891,ME
10896,Georgetown,43.8054,-69.7453,917,ME
10897,Phippsburg,43.7688,-69.815,2130,ME
10898,Sebasco Estates,43.7733,-69.8635,602,ME
10899,Woolwich,43.9503,-69.7891,3089,ME
10900,Rockwood,45.8641,-69.8768,309,ME
10901,Anson,44.7831,-69.9309,2171,ME
10902,Athens,44.9388,-69.6695,933,ME
10903,Bingham,45.0682,-69.8857,1681,ME
10904,Cambridge,45.0513,-69.4419,514,ME
10905,Canaan,44.745,-69.5498,2364,ME
10906,Caratunk,45.241,-69.9386,89,ME
10907,Detroit,44.7615,-69.3227,845,ME
10908,Fairfield,44.6463,-69.6802,6546,ME
10909,Harmony,44.973,-69.5481,1333,ME
10910,Hartland,44.8782,-69.4718,1665,ME
10911,Hinckley,44.6847,-69.6425,37,ME
10912,Jackman,45.6351,-70.2492,1022,ME
10913,Madison,44.8096,-69.8449,4683,ME
10914,New Portland,44.8842,-70.0967,3226,ME
10915,Norridgewock,44.6899,-69.8306,4164,ME
10916,North Anson,44.8797,-69.9119,1826,ME
10917,New Portland,44.9251,-70.0231,827,ME
10918,Palmyra,44.8576,-69.3811,2068,ME
10919,Pittsfield,44.7871,-69.4022,4065,ME
10920,Saint Albans,44.9293,-69.3992,2041,ME
10921,Shawmut,44.6245,-69.5869,0,ME
10922,Skowhegan,44.7772,-69.6976,9752,ME
10923,Smithfield,44.6301,-69.8075,746,ME
10924,Solon,44.9676,-69.833,884,ME
10925,West Forks,45.3839,-69.9841,52,ME
10926,Palermo,44.3843,-69.4334,1462,ME
10927,Frankfort,44.5979,-68.934,1001,ME
10928,Winterport,44.6552,-68.8862,3898,ME
10929,Islesboro,44.3082,-68.9073,734,ME
10930,Lincolnville,44.3048,-69.0824,3693,ME
10931,Lincolnville Center,44.2979,-69.1075,3693,ME
10932,Belfast,44.4354,-69.0148,8981,ME
10933,Brooks,44.5678,-69.1404,1581,ME
10934,Burnham,44.6848,-69.38,1062,ME
10935,Freedom,44.4633,-69.319,1777,ME
10936,Liberty,44.3741,-69.3306,818,ME
10937,Monroe,44.5927,-69.0317,1019,ME
10938,Morrill,44.4107,-69.1471,1886,ME
10939,Sandy Point,44.5148,-68.8128,2041,ME
10940,Searsmont,44.377,-69.2196,1508,ME
10941,Searsport,44.4877,-68.9311,2593,ME
10942,Stockton Springs,44.5141,-68.856,2419,ME
10943,Thorndike,44.5744,-69.2487,1673,ME
10944,Troy,44.6757,-69.2549,1023,ME
10945,Unity,44.6007,-69.3328,2348,ME
10946,Brookton,45.5507,-67.7436,199,ME
10947,Danforth,45.6687,-67.8688,785,ME
10948,Lambert Lake,45.5459,-67.5269,26,ME
10949,Topsfield,45.4304,-67.7473,266,ME
10950,Vanceboro,45.5634,-67.4297,146,ME
10951,Waite,45.3492,-67.678,145,ME
10952,Addison,44.583,-67.7146,1172,ME
10953,Beals,44.513,-67.6056,447,ME
10954,Calais,45.1715,-67.2641,2998,ME
10955,Cherryfield,44.6228,-67.9436,1101,ME
10956,Columbia Falls,44.6699,-67.7534,910,ME
10957,Cutler,44.6753,-67.2499,484,ME
10958,Dennysville,44.8961,-67.2244,757,ME
10959,East Machias,44.7424,-67.3821,1384,ME
10960,Eastport,44.92,-67.0074,1351,ME
10961,Grand Lake Stream,45.1795,-67.7744,155,ME
10962,Harrington,44.6122,-67.8147,1053,ME
10963,Jonesboro,44.6582,-67.5777,765,ME
10964,Jonesport,44.5509,-67.6044,1295,ME
10965,Lubec,44.9043,-67.0408,1607,ME
10966,Machias,44.7215,-67.482,3209,ME
10967,Machiasport,44.682,-67.4073,1050,ME
10968,Meddybemps,45.0193,-67.3829,313,ME
10969,Milbridge,44.5366,-67.8844,1581,ME
10970,Pembroke,44.9654,-67.2002,1251,ME
